date,spx,dhoust,ip,nai,nfci,Rvol22,vix,vrp
1971-01-05,0.7105813005015449,-3.4940399195227734,0.7662872745568983,0.7662872745568983,0.6619,NA,NA,NA
1971-01-06,0.5973359252473998,-3.4940399195227734,0.7662872745568983,0.7662872745568983,0.6619,NA,NA,NA
1971-01-07,0.03247851486429809,-3.4940399195227734,0.7662872745568983,0.7662872745568983,0.6619,NA,NA,NA
1971-01-08,-0.20587839782750805,-3.4940399195227734,0.7662872745568983,0.7662872745568983,0.6619,NA,NA,NA
1971-01-11,-0.22804926847150853,-3.4940399195227734,0.7662872745568983,0.7662872745568983,0.69774,NA,NA,NA
1971-01-12,0.8013013588854534,-3.4940399195227734,0.7662872745568983,0.7662872745568983,0.69774,NA,NA,NA
1971-01-13,-0.17271556880258387,-3.4940399195227734,0.7662872745568983,0.7662872745568983,0.69774,NA,NA,NA
1971-01-14,0.25896161685272645,-3.4940399195227734,0.7662872745568983,0.7662872745568983,0.69774,NA,NA,NA
1971-01-15,0.24753359813836084,-3.4940399195227734,0.7662872745568983,0.7662872745568983,0.69774,NA,NA,NA
1971-01-18,0.40764364305792,-3.4940399195227734,0.7662872745568983,0.7662872745568983,0.73977,NA,NA,NA
1971-01-19,0.37399035232912325,-3.4940399195227734,0.7662872745568983,0.7662872745568983,0.73977,NA,NA,NA
1971-01-20,0.021325203204192178,-3.4940399195227734,0.7662872745568983,0.7662872745568983,0.73977,NA,NA,NA
1971-01-21,0.4362444109968777,-3.4940399195227734,0.7662872745568983,0.7662872745568983,0.73977,NA,NA,NA
1971-01-22,0.7298861546718882,-3.4940399195227734,0.7662872745568983,0.7662872745568983,0.73977,NA,NA,NA
1971-01-25,0.42070059338392696,-3.4940399195227734,0.7662872745568983,0.7662872745568983,0.78533,NA,NA,NA
1971-01-26,0.32482615297810824,-3.4940399195227734,0.7662872745568983,0.7662872745568983,0.78533,NA,NA,NA
1971-01-27,-0.7349854211613938,-3.4940399195227734,0.7662872745568983,0.7662872745568983,0.78533,NA,NA,NA
1971-01-28,0.3366649128260235,-3.4940399195227734,0.7662872745568983,0.7662872745568983,0.78533,NA,NA,NA
1971-01-29,0.7012412238419863,-3.4940399195227734,0.7662872745568983,0.7662872745568983,0.78533,NA,NA,NA
1971-02-01,0.5616249066926926,-4.876281224590606,-0.1907549804532671,-0.1907549804532671,0.83183,NA,NA,NA
1971-02-02,0.010372969995930958,-4.876281224590606,-0.1907549804532671,-0.1907549804532671,0.83183,NA,NA,NA
1971-02-03,0.20718639004853046,-4.876281224590606,-0.1907549804532671,-0.1907549804532671,0.83183,0.20787341269335394,NA,NA
1971-02-04,-0.010343603461659967,-4.876281224590606,-0.1907549804532671,-0.1907549804532671,0.83183,0.1849271038529042,NA,NA
1971-02-05,0.32032841000297907,-4.876281224590606,-0.1907549804532671,-0.1907549804532671,0.83183,0.17337256215580735,NA,NA
1971-02-08,0.5350322984498668,-4.876281224590606,-0.1907549804532671,-0.1907549804532671,0.87574,0.1863364124492963,NA,NA
1971-02-09,0.06155641174068194,-4.876281224590606,-0.1907549804532671,-0.1907549804532671,0.87574,0.18458201595540388,NA,NA
1971-02-10,-0.12314290488149027,-4.876281224590606,-0.1907549804532671,-0.1907549804532671,0.87574,0.18290736623596124,NA,NA
1971-02-11,0.532519706277057,-4.876281224590606,-0.1907549804532671,-0.1907549804532671,0.87574,0.1666116103187671,NA,NA
1971-02-12,0.5296911972762608,-4.876281224590606,-0.1907549804532671,-0.1907549804532671,0.87574,0.178008978353547,NA,NA
1971-02-16,0.23339941825186727,-4.876281224590606,-0.1907549804532671,-0.1907549804532671,0.91493,0.17743689514615302,NA,NA
1971-02-17,-0.4673448640616584,-4.876281224590606,-0.1907549804532671,-0.1907549804532671,0.91493,0.18457954695331147,NA,NA
1971-02-18,-0.6538635960401606,-4.876281224590606,-0.1907549804532671,-0.1907549804532671,0.91493,0.19645974070335862,NA,NA
1971-02-19,-0.8440603010401837,-4.876281224590606,-0.1907549804532671,-0.1907549804532671,0.91493,0.22248560471048517,NA,NA
1971-02-22,-1.059966951962732,-4.876281224590606,-0.1907549804532671,-0.1907549804532671,0.94955,0.2735344762996426,NA,NA
1971-02-23,0.38579383849066673,-4.876281224590606,-0.1907549804532671,-0.1907549804532671,0.94955,0.2716493717401586,NA,NA
1971-02-24,0.6638412720684883,-4.876281224590606,-0.1907549804532671,-0.1907549804532671,0.94955,0.26746534609105826,NA,NA
1971-02-25,0.23748859800667432,-4.876281224590606,-0.1907549804532671,-0.1907549804532671,0.94955,0.2619840663142213,NA,NA
1971-02-26,-0.21681809687930098,-4.876281224590606,-0.1907549804532671,-0.1907549804532671,0.94955,0.25932488710857604,NA,NA
1971-03-01,0.25806465934916645,9.264358127248684,-0.10847900685981848,-0.10847900685981848,0.98213,0.23779733252154014,NA,NA
1971-03-02,-0.020617221147745113,9.264358127248684,-0.10847900685981848,-0.10847900685981848,0.98213,0.23266468735243565,NA,NA
1971-03-03,-0.030945608089094634,9.264358127248684,-0.10847900685981848,-0.10847900685981848,0.98213,0.21035643174537189,NA,NA
1971-03-04,0.9955449853505272,9.264358127248684,-0.10847900685981848,-0.10847900685981848,0.98213,0.24106949001987213,NA,NA
1971-03-05,1.056491876822374,9.264358127248684,-0.10847900685981848,-0.10847900685981848,0.98213,0.29179983035101426,NA,NA
1971-03-08,0.4235139704260149,9.264358127248684,-0.10847900685981848,-0.10847900685981848,1.0156,0.2980015523021354,NA,NA
1971-03-09,0.0804685544608219,9.264358127248684,-0.10847900685981848,-0.10847900685981848,1.0156,0.2982910158532464,NA,NA
1971-03-10,-0.1609942297778666,9.264358127248684,-0.10847900685981848,-0.10847900685981848,1.0156,0.294805054569916,NA,NA
1971-03-11,0.09058970551052425,9.264358127248684,-0.10847900685981848,-0.10847900685981848,1.0156,0.2821662788590041,NA,NA
1971-03-12,0.18094124961178792,9.264358127248684,-0.10847900685981848,-0.10847900685981848,1.0156,0.2834822126764898,NA,NA
